timestamp,treatment,eta_variation_hours,eta_variation_new,propensity_score
2021-01-15 00:00:00,1,1.5675548627460718,0.727727242185827,0.27843500303374963
2021-01-15 04:00:00,1,-1.6789056778475586,-2.0,0.34180079743694064
2021-01-15 08:00:00,1,4.999982219684254,4.096775674352551,0.3498137032756729
2021-01-15 09:00:00,1,0.8093414768892848,0.15396549140587767,0.2803494613362015
2021-01-15 12:00:00,1,4.825348209375672,4.318895281250789,0.17262656223029166
2021-01-15 13:00:00,1,4.999729031403684,4.612925479341034,0.12482157303645401
2021-01-15 19:00:00,1,4.999891598812045,4.205646539243558,0.3585158700980053
2021-01-15 22:00:00,1,2.5535399549936617,1.873591210701033,0.2519341782233479
2021-01-16 00:00:00,1,4.790412565178444,3.8762299573752683,0.36988954518941913
2021-01-16 12:00:00,1,1.2310687375984624,0.4952313407461174,0.36480739430789466
2021-01-16 13:00:00,1,3.90031583256066,3.531368170374673,0.1178049386548142
2021-01-16 19:00:00,1,-0.6722298239183357,-1.1314354727001863,0.36738639849473226
2021-01-17 08:00:00,1,4.996872811136092,4.185536619191874,0.35659686299091475
2021-01-17 09:00:00,1,4.92531171877326,4.197263604579852,0.25075797305319547
2021-01-17 16:00:00,1,3.8165285959527546,3.0712450612025597,0.3182368992248621
2021-01-18 08:00:00,1,-0.2294112926928315,-1.126500259334017,0.3234525168658915
2021-01-18 10:00:00,1,2.698354064996571,2.3648974088838357,0.201980538037896
2021-01-18 12:00:00,1,0.9595394405906958,0.17522012385105412,0.2902671612405602
2021-01-18 17:00:00,1,4.986355239310563,4.211622484579896,0.24698067044388267
2021-01-18 18:00:00,1,-0.7113998929508047,-0.9848508329124949,0.13891049696884614
2021-01-19 07:00:00,1,3.056214531358972,2.3967786073994395,0.15818471743328336
2021-01-19 10:00:00,1,4.994229374037975,4.3650071081979185,0.3111254512534343
2021-01-19 20:00:00,1,4.862368335145705,4.149800347016581,0.22628957034805083
2021-01-20 04:00:00,1,0.7772180890543368,-0.034965969543520714,0.17436469555559228
2021-01-20 12:00:00,1,4.190345014087731,3.7420166383640967,0.13917026281272518
2021-01-20 13:00:00,1,3.693765466481465,2.960622929724106,0.3120406884607982
2021-01-20 17:00:00,1,3.9597333811452096,3.3447979969686332,0.24264887134329807
2021-01-20 18:00:00,1,4.930224332999331,3.9747261891371575,0.35654095872270286
2021-01-21 10:00:00,1,4.613714625509859,4.174198826988646,0.1425713213958823
2021-01-21 16:00:00,1,-0.0380702839911402,-0.8100214425491304,0.3503785159699379
2021-01-21 17:00:00,1,-0.6729409087925242,-1.3773100312643645,0.17558044685681226
2021-01-21 18:00:00,1,4.969702262233967,4.208136499786113,0.263991742321485
2021-01-21 19:00:00,1,4.044789017595016,3.36236110079484,0.3427747276163507
2021-01-22 00:00:00,1,4.25336559163692,3.904020225164206,0.11650637788376596
2021-01-22 02:00:00,1,4.066636871140419,3.504470264467955,0.22071843429322102
2021-01-22 03:00:00,1,3.641729062276141,2.7664815053478864,0.3454222210888132
2021-01-22 18:00:00,1,2.816179798374252,2.5789545260081144,0.11948454752449995
2021-01-22 19:00:00,1,4.693888800527017,4.213533180930506,0.1492342720781315
2021-01-22 23:00:00,1,2.0814007630323204,1.369056531126084,0.1667474096787117
2021-01-23 02:00:00,1,4.153828335791924,3.3638051435800698,0.2297730939230169
2021-01-23 03:00:00,1,-0.1436610154922359,-0.8097964005934597,0.2207103702347185
2021-01-23 04:00:00,1,-1.3304244675348358,-2.0,0.37830753522595223
2021-01-23 07:00:00,1,2.867341267264454,2.275847862903995,0.21759434385363347
2021-01-23 11:00:00,1,4.109802182759539,3.4491629130523203,0.305035855644864
2021-01-23 16:00:00,1,4.99754266448846,4.638011202979804,0.12045188141588464
2021-01-23 18:00:00,1,2.361607502416345,1.5870691391578329,0.35444495904350165
2021-01-24 02:00:00,1,-1.7366100782181737,-2.0,0.15761742991273192
2021-01-24 06:00:00,1,0.9889688845295476,0.2892290028282968,0.1629054635608561
2021-01-24 07:00:00,1,0.5097275573154407,-0.23943955743761336,0.23091954674679965
2021-01-24 09:00:00,1,3.212594226773533,2.257086169597266,0.34499200882269704
2021-01-24 22:00:00,1,4.641859789658078,3.905301463683106,0.17028283940557457
2021-01-25 14:00:00,1,-1.8346048646584951,-2.0,0.3519354658925954
2021-01-25 19:00:00,1,4.152116321586183,3.2197177470593896,0.34231917085249763
2021-01-26 02:00:00,1,3.5854172103754385,2.9361932362110807,0.36152243546699353
2021-01-26 10:00:00,1,4.999629787723837,4.220106208170367,0.20904189035853624
2021-01-26 13:00:00,1,2.8518197517784394,2.3885592252817633,0.12953539147761126
2021-01-26 15:00:00,1,4.93999621427587,4.30508684991325,0.31884452059063373
2021-01-27 00:00:00,1,1.8522054050052037,1.0352005505525401,0.3217781237468324
2021-01-27 02:00:00,1,4.941831085667342,4.20282821756299,0.3406123386145338
2021-01-27 03:00:00,1,1.7239198089530143,0.9381333466643895,0.3376266850871726
2021-01-27 11:00:00,1,4.113421583250928,3.3620138881449844,0.3092232544990975
2021-01-27 17:00:00,1,1.4528266543175237,0.7313639878764823,0.23616890479364328
2021-01-27 18:00:00,1,4.98858935734442,4.357121129012574,0.34291854580342185
2021-01-27 21:00:00,1,4.990465957298906,4.057084155959153,0.356572225976775
2021-01-28 20:00:00,1,4.257365736708661,3.7359049094109684,0.36097007025224276
2021-01-29 05:00:00,1,-0.7190453976967248,-1.1685807432357351,0.1743412477781284
2021-01-29 08:00:00,1,3.504898802223991,2.555686718088885,0.336645785833181
2021-01-29 10:00:00,1,2.4680306484799,1.8944771156773352,0.3276937190814057
2021-01-29 14:00:00,1,4.039988176261881,3.3509549347781156,0.2041549739019324
2021-01-29 16:00:00,1,1.6746632542383084,0.9171426174836032,0.2574637812640133
2021-01-29 19:00:00,1,3.220860470054852,2.5498932397581786,0.20413040929860796
2021-01-29 21:00:00,1,2.6440285581557346,1.8590964702351545,0.3171570400802283
2021-01-30 05:00:00,1,4.695340829950432,3.6809091473619784,0.3576072550839129
2021-01-30 06:00:00,1,2.7725541685841417,2.3122655012315714,0.12368890716392358
2021-01-30 08:00:00,1,-0.3845031831268912,-1.301704697339388,0.37564346351005223
2021-01-30 09:00:00,1,1.205542554870414,0.2584809187586363,0.33220054084330297
2021-01-30 12:00:00,1,4.440879146679369,3.9986490184137518,0.12054747465999865
2021-01-30 13:00:00,1,4.99749267426043,4.205366973794143,0.24951068356999992
2021-01-30 14:00:00,1,0.2764938708783284,-0.4404037314057108,0.3646982596750522
2021-01-30 15:00:00,1,4.17218488645217,3.4618431730906107,0.30238896205267857
2021-01-30 18:00:00,1,4.962498934939396,4.35937564522586,0.20856444891972709
2021-01-30 23:00:00,1,4.944359269279314,4.421446809893112,0.3024168237892287
2021-01-31 04:00:00,1,-0.1380613361858396,-0.8075435671598854,0.36103332014923817
2021-01-31 08:00:00,1,4.999993149109479,4.492597153731831,0.18296625688689727
2021-01-31 09:00:00,1,4.198770617656871,3.4023511255902683,0.3710970924770579
2021-01-31 10:00:00,1,4.999559377288925,4.141275764778304,0.27402105455544723
2021-01-31 22:00:00,1,-1.2424786819739506,-2.0,0.34930804706665536
2021-02-01 04:00:00,1,3.7806383488283792,3.037507494944233,0.3486983899566186
2021-02-01 05:00:00,1,4.984905471372353,4.205115921200535,0.29580164035063355
2021-02-01 09:00:00,1,4.999810718156441,4.620416977075417,0.11793221777170514
2021-02-01 15:00:00,1,1.0613485647800838,0.5083257876703552,0.3074361241174236
2021-02-01 21:00:00,1,3.0613201041800595,2.383895813251394,0.31998869164776955
2021-02-02 00:00:00,1,4.805980565391131,4.093735929257491,0.3271232261551277
2021-02-02 04:00:00,1,3.778542926685312,2.90115068963651,0.317004281088036
2021-02-02 06:00:00,1,3.949481848399934,3.1497114207208345,0.3461972276216202
2021-02-02 09:00:00,1,0.8882438548167966,0.027628789495865225,0.3137381491329711
2021-02-02 11:00:00,1,4.933110037861511,3.926065203240449,0.34656391463628
2021-02-02 20:00:00,1,4.999999900625861,4.61828884762678,0.12682678077118925
2021-02-02 22:00:00,1,4.735388664601386,3.8550487107677114,0.3130210318629035
2021-02-02 23:00:00,1,-1.4124821981976767,-1.8763962577792,0.21448248799136585
2021-02-03 03:00:00,1,4.889682991238949,4.20175006117621,0.3257548449758531
2021-02-03 12:00:00,1,4.9871541636243375,4.661146344124212,0.11874915637147707
2021-02-03 14:00:00,1,0.8616417411177766,0.24399154656318345,0.26533077257726373
2021-02-03 18:00:00,1,-1.6364542138675673,-2.0,0.3628780347965793
2021-02-04 03:00:00,1,4.969033103363482,4.177597106784702,0.33239412364264936
2021-02-04 04:00:00,1,3.6994193931968224,3.1446884387372434,0.29941235804976024
2021-02-04 11:00:00,1,-1.6482002190469889,-1.8897297104206465,0.18313656683690577
2021-02-04 16:00:00,1,4.757913721797757,4.351248922628066,0.1532659462796719
2021-02-04 17:00:00,1,0.008101916067543,-0.3539532034202913,0.12034364778809879
2021-02-05 15:00:00,1,3.312272151576476,2.4521142730312433,0.3698251423802833
2021-02-05 21:00:00,1,4.146935629093373,3.768104779591631,0.1493813513202609
2021-02-06 00:00:00,1,4.999755940560249,4.220252431244984,0.2386561320723723
2021-02-06 04:00:00,1,2.494221446321551,1.8494730553284144,0.3150696985984593
2021-02-06 06:00:00,1,4.690802296640343,4.250566952309584,0.1656242988591922
2021-02-06 08:00:00,1,3.3010720250519823,2.831408260269308,0.19127230800262054
2021-02-06 09:00:00,1,1.8320991742194248,1.3327570559235924,0.22120026459516276
2021-02-06 13:00:00,1,4.670610151659628,3.710978451511194,0.352324820928664
2021-02-06 16:00:00,1,4.96479600283666,4.074255632863429,0.3226703502394053
2021-02-06 17:00:00,1,4.318932495577315,3.526890980072384,0.35923924009682373
2021-02-06 18:00:00,1,4.594923966414292,3.741622511160369,0.35866872374903846
2021-02-06 19:00:00,1,0.5199609363681832,-0.44089534207640124,0.3544529637524806
2021-02-06 23:00:00,1,4.267333043136022,3.9280576859403618,0.1637550984444183
2021-02-07 02:00:00,1,-1.5938438762755156,-2.0,0.24557346851836753
2021-02-07 03:00:00,1,4.235321788627582,3.3089562695601087,0.3725242919683242
2021-02-07 06:00:00,1,4.809038605097303,3.8153903850546307,0.359712156347334
2021-02-07 08:00:00,1,-1.2678270051155651,-2.0,0.3711007388241111
2021-02-07 09:00:00,1,3.9620594232223114,3.052042467549901,0.32092830614130863
2021-02-07 11:00:00,1,4.991973049166374,4.612432436817294,0.19477969498021488
2021-02-07 14:00:00,1,4.444376946081755,3.739296207481695,0.3679430334343412
2021-02-07 15:00:00,1,4.813546799090148,4.366382745660694,0.12158371514851223
2021-02-07 16:00:00,1,4.999999995453944,4.153422053021755,0.37086417910508535
2021-02-08 00:00:00,1,4.990922891359249,4.4430371178635655,0.14087302836347843
2021-02-08 05:00:00,1,1.290935164360412,1.0963006919243936,0.1555634571678698
2021-02-08 18:00:00,1,3.178366566078769,2.5615949178921653,0.35758084133288875
2021-02-09 01:00:00,1,4.936704055250383,4.00944116515316,0.29519897470560647
2021-02-09 04:00:00,1,4.999999961182232,4.252789553531089,0.31790347294179067
2021-02-09 10:00:00,1,3.0333482811744785,2.6184937641950983,0.1535218949856997
2021-02-09 19:00:00,1,-1.5213530651648726,-2.0,0.2017788049461423
2021-02-10 04:00:00,1,4.993982241780293,4.273408825338345,0.23962855835387317
2021-02-10 06:00:00,1,-1.1070744571179645,-1.7153791031000547,0.27181539316882836
2021-02-10 07:00:00,1,3.4388612165953854,2.6986404525662486,0.33084380944955577
2021-02-10 08:00:00,1,4.584952714176612,3.8362146318186547,0.3342186998282357
2021-02-10 09:00:00,1,-1.7888416430634095,-2.0,0.18645978733565155
2021-02-10 15:00:00,1,1.2618402411568734,0.6987054915167697,0.22119776481804987
2021-02-10 19:00:00,1,4.050443435442633,3.2821122967954635,0.28364908239531844
2021-02-10 21:00:00,1,4.9998661134508025,4.2319035712140955,0.3611077535834848
2021-02-11 01:00:00,1,4.706027669174513,4.346557228266614,0.15324770545576788
2021-02-11 05:00:00,1,4.995037140331736,4.028154375022437,0.3552751517301609
2021-02-11 13:00:00,1,4.993935901603026,4.2660839395673555,0.35676137087538484
2021-02-11 15:00:00,1,0.2284237317607829,-0.1721238189938875,0.12431321844548206
2021-02-12 08:00:00,1,-0.828712901611788,-1.779914286683112,0.34368162610888003
2021-02-12 15:00:00,1,4.645734462125875,3.776635790227264,0.3557617725132497
2021-02-12 17:00:00,1,4.864547713130436,4.115080262458151,0.3472174648117496
2021-02-12 22:00:00,1,4.960187665121401,4.082317061541964,0.33713385408899155
2021-02-13 06:00:00,1,3.239651172053538,2.2713016451649795,0.3447191942891866
2021-02-13 12:00:00,1,3.5699976155593545,2.958471583581152,0.24088686817365013
2021-02-13 16:00:00,1,4.999977363220681,4.136284998767184,0.2733701146917384
2021-02-13 22:00:00,1,-1.987143105071036,-2.0,0.30690981925234817
2021-02-13 23:00:00,1,1.016344994686806,0.1823247748681146,0.28895888006111276
2021-02-14 00:00:00,1,0.5473037027307526,-0.08036677179884189,0.317539050287767
2021-02-14 05:00:00,1,4.615688668435517,4.115136749571845,0.29725739275193885
2021-02-14 08:00:00,1,-1.0484266164601317,-1.8973928974909557,0.2981407511669417
2021-02-14 14:00:00,1,-0.1906203288579542,-0.4409957203652804,0.16361116439661536
2021-02-14 17:00:00,1,2.1388408914425847,1.2353545315063164,0.361115809246204
2021-02-14 18:00:00,1,4.966157151920141,4.000523130498822,0.3395812574366776
2021-02-15 02:00:00,1,4.328899234326185,4.035817577891914,0.2131587411471657
2021-02-15 09:00:00,1,4.99935961747891,4.3712690908088,0.2660724151438336
2021-02-15 14:00:00,1,3.0785703903172363,2.5356676783474867,0.17396948488854538
2021-02-15 22:00:00,1,4.0634153841446885,3.3640445689475036,0.2531782447790956
2021-02-15 23:00:00,1,0.5396299419420307,-0.30087364454372156,0.2849072159448064
2021-02-16 01:00:00,1,4.99990429765015,4.688443333825502,0.23951747813042548
2021-02-16 05:00:00,1,-0.283670402083205,-1.024006427491094,0.3605406070063704
2021-02-16 07:00:00,1,4.999999999828427,4.312108030125694,0.25582878109063495
2021-02-16 09:00:00,1,3.634191679994869,3.00648584505075,0.20459545910951296
2021-02-16 16:00:00,1,-1.1888939995894447,-1.9185325244207905,0.25612825803140865
2021-02-17 00:00:00,1,4.039620368153194,3.3991357846609374,0.28257793170899664
2021-02-17 02:00:00,1,-1.075641885843538,-1.9029804611193115,0.35184914201982415
2021-02-17 06:00:00,1,4.263208842871767,3.6986746419575804,0.23424556805091856
2021-02-17 10:00:00,1,3.703818573522219,2.8352722913953228,0.3672442569437136
2021-02-17 13:00:00,1,-0.6824467638242695,-1.5286258447046899,0.31531170712504275
2021-02-17 14:00:00,1,4.771947207431174,4.190075963134381,0.13072151823226175
2021-02-17 16:00:00,1,-1.7532942520026804,-2.0,0.325763911255483
2021-02-17 22:00:00,1,4.986180630743868,4.443539548019361,0.13220297697624844
2021-02-18 02:00:00,1,0.2805997028085789,-0.6814132120035796,0.34555245333628976
2021-02-18 04:00:00,1,3.8945926156308666,3.034994772858858,0.34812714600745664
2021-02-18 08:00:00,1,4.886781167728435,4.016751365172567,0.3503915756555554
2021-02-18 10:00:00,1,4.088182218233569,3.178981609550372,0.3632560307671736
2021-02-18 14:00:00,1,2.3637492862340324,1.522793292266432,0.3098563139471857
2021-02-18 16:00:00,1,2.910465614221951,2.418305473688793,0.11829293100327208
2021-02-18 23:00:00,1,-1.175694514180115,-1.8821908039987225,0.1989971471330857
2021-02-19 05:00:00,1,-1.801508857376989,-2.0,0.12437945169765685
2021-02-19 06:00:00,1,4.786504317969735,3.9317308076003936,0.3546272684991894
2021-02-19 14:00:00,1,1.7610807348602195,1.0648410312877372,0.2513052516227158
2021-02-19 15:00:00,1,-1.656855426852689,-1.9881647206740596,0.12081779734704878
2021-02-19 18:00:00,1,4.999998737070271,4.236000716900024,0.3610071773712753
2021-02-19 20:00:00,1,4.862910873184915,4.167572897769887,0.1752588386617739
2021-02-19 22:00:00,1,3.595949283526706,2.711587835409648,0.3390710408672
2021-02-20 09:00:00,1,4.73646251840931,3.8869445138390604,0.3296557622746693
2021-02-20 10:00:00,1,4.813955781124776,4.094743572144233,0.34662350068562703
2021-02-20 11:00:00,1,4.880323005594636,4.378871678509897,0.12411675960793539
2021-02-20 12:00:00,1,4.854328853460458,4.095088949171288,0.31261170610741434
2021-02-20 13:00:00,1,1.0220141535162006,0.4703932456076596,0.13837752613425336
2021-02-20 16:00:00,1,4.80676999373067,4.130016029597907,0.20697132923250164
2021-02-20 18:00:00,1,3.7342711453809887,3.100182120327399,0.26668938031459044
2021-02-20 20:00:00,1,-0.6941237744389515,-1.0772002025651666,0.14040111317018733
2021-02-20 21:00:00,1,4.733979925869932,4.068709429375004,0.36024912602162906
2021-02-21 01:00:00,1,4.231350311438776,3.584772947439312,0.2904278607888227
2021-02-21 03:00:00,1,4.215270306717837,3.950362449020682,0.12112641055151799
2021-02-21 05:00:00,1,0.3806752892142251,-0.5788072266268698,0.30451725781630085
2021-02-21 09:00:00,1,2.9039793753831864,2.1449134715809057,0.15343736355379073
2021-02-21 14:00:00,1,2.8754787316975507,2.12509252781187,0.2657891064617538
2021-02-21 17:00:00,1,4.926316183793908,4.51064401955416,0.13211104938848997
2021-02-21 21:00:00,1,4.505344171340619,4.1141458814750225,0.12476496986101737
2021-02-22 00:00:00,1,4.730490250978283,3.769608959296993,0.36702677938879114
2021-02-22 06:00:00,1,-1.989527613231677,-2.0,0.2006936884275772
2021-02-22 12:00:00,1,0.4623149550576579,-0.24768366802109848,0.2741449203100901
2021-02-22 13:00:00,1,4.997952207054088,4.382975652413708,0.24591767973751033
2021-02-22 19:00:00,1,2.759690960106353,1.8674468311815458,0.34839010248089575
2021-02-22 21:00:00,1,4.726638836098246,3.6875657483890785,0.3481802021571509
2021-02-23 00:00:00,1,-0.545774235249223,-1.246834248399533,0.3057923755268809
2021-02-23 08:00:00,1,4.998867156418965,4.372038310802357,0.21125326196619812
2021-02-23 15:00:00,1,2.8367428622703184,2.044458234832333,0.33761309611012036
2021-02-23 17:00:00,1,4.500779273127463,3.6492977893258827,0.3641407124147435
2021-02-23 18:00:00,1,4.901478148424001,4.0321894277549335,0.29475923173413365
2021-02-24 00:00:00,1,4.99941016004028,4.163666890426399,0.34628772357702053
2021-02-24 02:00:00,1,2.362071665585976,1.62671452508769,0.18788470604613952
2021-02-24 06:00:00,1,2.640536696966606,1.9067236758786936,0.2913213556152213
2021-02-24 14:00:00,1,-1.7379898927880708,-2.0,0.30452152175686714
2021-02-24 15:00:00,1,4.036748167779559,3.192011013286746,0.32921446364014295
2021-02-24 22:00:00,1,1.3202485117178453,0.3888808367571678,0.34317577810825145
2021-02-25 01:00:00,1,4.999878179758082,4.133104356379268,0.3289693163761117
2021-02-25 02:00:00,1,4.980663636217234,4.2467443317865285,0.29642527069371666
2021-02-25 10:00:00,1,0.1308607937297097,-0.4844296857303029,0.23694745395369446
2021-02-25 11:00:00,1,1.5899412843124332,1.018733826698428,0.19187216051061667
2021-02-25 22:00:00,1,3.117530204353078,2.6890082796236245,0.12209744775860397
2021-02-25 23:00:00,1,1.1340536453736578,0.3499644790050398,0.3024973132935649
2021-02-26 00:00:00,1,-1.23567451828459,-1.7870185738518787,0.13567530677819686
2021-02-26 01:00:00,1,4.929752937303816,4.405142210096219,0.17202920283431097
2021-02-26 08:00:00,1,4.97728037382902,4.416555010837779,0.15630691243761025
2021-02-26 13:00:00,1,1.2819894483559824,0.44781446225642196,0.31850082533042673
2021-02-26 16:00:00,1,1.1900172312084831,0.3462591190281856,0.27963619484963154
2021-02-26 22:00:00,1,4.768401563514815,3.900652558904919,0.2765616710664193
2021-02-26 23:00:00,1,4.368629507555475,3.9015540825514163,0.17512731267192527
2021-02-27 02:00:00,1,0.8343126689718305,0.30910089221161186,0.3144557903628683
2021-02-27 04:00:00,1,1.6422736075057958,1.3220290794680882,0.1263999456820565
2021-02-27 10:00:00,1,3.746027670242921,3.1196367091504356,0.21332495468278792
2021-02-27 12:00:00,1,4.889037600186433,4.116629387231377,0.25264774775285503
2021-02-27 15:00:00,1,4.999969846805484,4.289909739130864,0.35633989225505874
2021-02-27 16:00:00,1,1.950370818843426,1.4104148282397175,0.12839335027561818
2021-02-27 17:00:00,1,-1.5816476373393562,-2.0,0.32427468095527745
2021-02-27 18:00:00,1,2.94881141944113,2.1714098680875957,0.3719937046522204
2021-02-27 20:00:00,1,4.999886753002839,4.1558337386779645,0.3564128057156138
2021-02-28 00:00:00,1,2.114571075324357,1.1492454734489552,0.3061937482229072
2021-02-28 05:00:00,1,4.998010151801267,4.595855287733205,0.21013112552931612
2021-02-28 15:00:00,1,4.968125677740944,4.098893943765894,0.29321621393121905
2021-02-28 18:00:00,1,4.423329643194602,3.432989369833274,0.3305629631507676
2021-02-28 22:00:00,1,0.5287779036788818,-0.2516839830641928,0.2976007161392122
2021-03-01 10:00:00,1,4.962708367850837,4.453815438163084,0.12790963418331217
2021-03-01 15:00:00,1,-0.1202747912989421,-0.56004101055782,0.11575274543091028
2021-03-01 19:00:00,1,4.972103794875775,4.198480504262348,0.24887841566022234
2021-03-01 23:00:00,1,4.416745120279372,3.6688639938834386,0.2668607565134363
2021-03-02 02:00:00,1,4.904458256463278,3.9516515933223038,0.3623128331138148
2021-03-02 11:00:00,1,-1.0999110709155215,-1.6244531187843676,0.1282422527210604
2021-03-02 14:00:00,1,1.2192372339761517,0.5271950370904613,0.3179152538255364
2021-03-03 00:00:00,1,2.386101077937244,1.5495696741718683,0.3582742457391125
2021-03-03 01:00:00,1,-1.2766396801954687,-1.8401900105959959,0.22795237683476746
